,player_code,first_name,web_name,second_name,player_name,position_id,position,team,selected,season_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,expected_fpl_minutes,expected_fpl_cleansheet_eligible,expected_goals,expected_assists,expected_goals_conceded,xbonus,expected_fpl_points,fpl_points_over_expected
84,85.0,Rico,Henry,Henry,Rico Henry,2.0,DEF,Brentford,4438114.0,81.0,2317.0,0.0,2.0,8.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2330.0,2.0,1.65,2.34,32.99,5.0,72.92,-8.08
85,86.0,Vitaly,Janelt,Janelt,Vitaly Janelt,3.0,MID,Brentford,381760.0,67.0,1577.0,3.0,1.0,4.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1575.0,3.0,2.17,1.03,21.81,6.0,61.940000000000005,-5.06
86,87.0,Saman,Ghoddos,Ghoddos,Saman Ghoddos,3.0,MID,Brentford,68588.0,10.0,85.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.05,0.16999999999999998,2.67,0.0,5.76,-4.24
87,88.0,Mathias,Jensen,Jensen,Mathias Jensen,3.0,MID,Brentford,5412332.0,106.0,2068.0,5.0,5.0,8.0,30.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,2070.0,6.0,1.8499999999999999,2.85,28.35,5.0,77.8,-28.2
88,89.0,Yoane,Wissa,Wissa,Yoane Wissa,3.0,MID,Brentford,674314.0,79.0,1166.0,5.0,3.0,4.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1170.0,2.0,3.7800000000000002,0.87,15.19,5.0,65.51,-13.49
89,90.0,Mads,Roerslev,Roerslev Rasmussen,Mads Roerslev Rasmussen,2.0,DEF,Brentford,177655.0,37.0,930.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.0,1.0,0.28,0.75,14.77,3.0,29.93,-7.07
90,91.0,Mads,Bech,Bech Sørensen,Mads Bech Sørensen,2.0,DEF,Brentford,116932.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.28,0.0,2.0,-2.0
91,92.0,Ethan,Pinnock,Pinnock,Ethan Pinnock,2.0,DEF,Brentford,694145.0,65.0,1710.0,1.0,0.0,7.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1710.0,2.0,1.9200000000000002,0.66,23.98,4.0,57.5,-7.5
92,93.0,Frank,Onyeka,Onyeka,Frank Onyeka,3.0,MID,Brentford,100707.0,20.0,496.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,0.0,0.37,0.6799999999999999,9.54,1.0,20.89,0.8900000000000001
93,94.0,Shandon,Baptiste,Baptiste,Shandon Baptiste,3.0,MID,Brentford,733203.0,17.0,445.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,460.0,1.0,0.2,0.46,5.34,0.0,19.38,2.38
94,95.0,Bryan,Mbeumo,Mbeumo,Bryan Mbeumo,4.0,FWD,Brentford,7693066.0,90.0,2094.0,5.0,4.0,8.0,30.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,2100.0,4.0,6.95,3.61,29.18,19.0,107.63,17.630000000000003
95,96.0,Charlie,Goode,Goode,Charlie Goode,2.0,DEF,Brentford,1660832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,97.0,Marcus,Forss,Forss,Marcus Forss,4.0,FWD,Brentford,194385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,98.0,Dominic,Thompson,Thompson,Dominic Thompson,2.0,DEF,Brentford,63595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,99.0,Mads,Bidstrup,Bidstrup,Mads Bidstrup,3.0,MID,Brentford,3230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,100.0,Ellery,Balcombe,Balcombe,Ellery Balcombe,1.0,GK,Brentford,229385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,101.0,Adam,Lallana,Lallana,Adam Lallana,3.0,MID,Brighton,347045.0,47.0,717.0,2.0,1.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,695.0,0.0,0.88,1.22,10.59,0.0,25.060000000000002,-21.939999999999998
101,102.0,Jason,Steele,Steele,Jason Steele,1.0,GK,Brighton,2006329.0,17.0,270.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,270.0,1.0,0.0,0.0,3.12,0.0,9.0,-8.0
102,103.0,Danny,Welbeck,Welbeck,Danny Welbeck,4.0,FWD,Brighton,3162886.0,53.0,1254.0,2.0,4.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1250.0,2.0,5.12,1.27,15.91,3.0,57.29,4.289999999999999
103,104.0,Pascal,Groß,Groß,Pascal Groß,3.0,MID,Brighton,34699847.0,108.0,2182.0,6.0,4.0,8.0,31.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,2180.0,4.0,3.4,5.9,29.86,10.0,97.7,-10.3
104,105.0,Shane,Duffy,Duffy,Shane Duffy,2.0,DEF,Fulham,447612.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,-4.0
105,106.0,Lewis,Dunk,Dunk,Lewis Dunk,2.0,DEF,Brighton,12646438.0,76.0,2250.0,0.0,1.0,8.0,31.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,2250.0,4.0,1.06,0.42,30.09,4.0,72.62,-3.3800000000000012
106,107.0,Solly,March,March,Solly March,3.0,MID,Brighton,6689815.0,119.0,2155.0,6.0,6.0,9.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,2160.0,5.0,5.34,3.99,28.6,14.0,107.67,-11.329999999999998
107,108.0,Adam,Webster,Webster,Adam Webster,2.0,DEF,Brighton,1538981.0,51.0,1497.0,0.0,0.0,6.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1500.0,4.0,1.56,0.31,17.59,4.0,61.29,10.29
108,109.0,Joël,Veltman,Veltman,Joël Veltman,2.0,DEF,Brighton,8636292.0,81.0,1714.0,1.0,1.0,8.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,1700.0,5.0,1.3800000000000001,0.77,20.59,10.0,77.59,-3.4099999999999997
109,110.0,Neal,Maupay,Maupay,Neal Maupay,4.0,FWD,Everton,1938215.0,34.0,937.0,1.0,0.0,3.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,930.0,2.0,3.87,0.19,17.45,5.0,46.050000000000004,12.05
110,111.0,Leandro,Trossard,Trossard,Leandro Trossard,3.0,MID,Arsenal,35063210.0,127.0,1765.0,8.0,9.0,7.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1770.0,4.0,5.91,3.67,24.21,11.0,100.56,-26.44
111,112.0,Marc,Cucurella,Cucurella Saseta,Marc Cucurella Saseta,2.0,DEF,Chelsea,26437124.0,57.0,1433.0,0.0,2.0,5.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1445.0,0.0,0.36,0.7,24.35,0.0,34.26,-22.74
112,113.0,Robert,Sánchez,Sánchez,Robert Sánchez,1.0,GK,Brighton,34366747.0,81.0,1980.0,0.0,0.0,6.0,29.0,0.0,1.0,0.0,1.0,0.0,47.0,10.0,1980.0,3.0,0.0,0.01,27.0,0.0,52.03,-28.97
113,114.0,Tariq,Lamptey,Lamptey,Tariq Lamptey,2.0,DEF,Brighton,3710108.0,23.0,439.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,455.0,0.0,0.2,0.64,6.37,0.0,20.12,-2.8800000000000003
114,115.0,Steven,Alzate,Alzate,Steven Alzate,3.0,MID,Brighton,308552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,116.0,Alexis,Mac Allister,Mac Allister,Alexis Mac Allister,3.0,MID,Brighton,9568481.0,94.0,1903.0,7.0,1.0,7.0,26.0,1.0,0.0,0.0,6.0,0.0,0.0,14.0,1910.0,4.0,7.83,2.13,23.58,17.0,109.53999999999999,15.54
116,117.0,Jakub,Moder,Moder,Jakub Moder,3.0,MID,Brighton,48473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,118.0,Enock,Mwepu,Mwepu,Enock Mwepu,3.0,MID,Brighton,176411.0,11.0,209.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.22,0.24,2.77,0.0,7.82,-3.1799999999999997
118,119.0,Jeremy,Sarmiento,Sarmiento Morante,Jeremy Sarmiento Morante,3.0,MID,Brighton,143927.0,16.0,168.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,160.0,0.0,0.33,0.27,2.7600000000000002,0.0,8.46,-7.54
119,120.0,Moisés,Caicedo,Caicedo Corozo,Moisés Caicedo Corozo,3.0,MID,Brighton,778145.0,54.0,2089.0,1.0,1.0,7.0,27.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2090.0,4.0,1.12,1.43,26.9,0.0,60.89,6.890000000000001
120,121.0,Taylor,Richards,Richards,Taylor Richards,3.0,MID,Brighton,10165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,122.0,Haydon,Roberts,Roberts,Haydon Roberts,2.0,DEF,Brighton,13888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,123.0,Deniz,Undav,Undav,Deniz Undav,4.0,FWD,Brighton,873996.0,12.0,241.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,2.14,0.77,1.23,3.0,23.87,11.87
123,124.0,Kaoru,Mitoma,Mitoma,Kaoru Mitoma,3.0,MID,Brighton,11455642.0,96.0,1264.0,6.0,6.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1265.0,3.0,3.24,3.5300000000000002,17.29,9.0,70.79,-25.21
124,125.0,Julio,Enciso,Enciso,Julio Enciso,4.0,FWD,Brighton,828958.0,9.0,144.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,140.0,0.0,0.69,0.06,3.29,0.0,9.94,0.9400000000000001
125,126.0,Kacper,Kozłowski,Kozłowski,Kacper Kozłowski,3.0,MID,Brighton,89723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,127.0,César,Azpilicueta,Azpilicueta,César Azpilicueta,2.0,DEF,Chelsea,4508108.0,40.0,1101.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1105.0,0.0,0.29000000000000004,0.99,16.18,1.0,29.71,-10.29
127,128.0,Thiago,Thiago Silva,Emiliano da Silva,Thiago Emiliano da Silva,2.0,DEF,Chelsea,20257774.0,72.0,1811.0,0.0,2.0,6.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1810.0,1.0,1.03,0.58,25.990000000000002,4.0,50.92,-21.08
128,129.0,Marcos,Alonso,Alonso,Marcos Alonso,2.0,DEF,Chelsea,2637089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,130.0,Jorge Luiz,Jorginho,Frello Filho,Jorge Luiz Frello Filho,3.0,MID,Arsenal,7670653.0,62.0,1630.0,2.0,1.0,7.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,1625.0,1.0,1.8,0.66,19.64,6.0,57.98,-4.02
130,131.0,Ross,Barkley,Barkley,Ross Barkley,3.0,MID,Chelsea,99375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,132.0,Mateo,Kovacic,Kovacic,Mateo Kovacic,3.0,MID,Chelsea,1011733.0,40.0,1162.0,1.0,1.0,3.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1155.0,2.0,0.67,1.3,18.22,1.0,39.25,-0.7499999999999996
132,133.0,Kepa,Arrizabalaga,Arrizabalaga,Kepa Arrizabalaga,1.0,GK,Chelsea,13280755.0,88.0,1665.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,1.0,0.0,58.0,13.0,1665.0,1.0,0.0,0.0,22.0,0.0,37.0,-51.0
133,134.0,N'Golo,Kanté,Kanté,N'Golo Kanté,3.0,MID,Chelsea,4104777.0,5.0,174.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.1,0.27,1.25,0.0,5.3100000000000005,0.31
134,135.0,Hakim,Ziyech,Ziyech,Hakim Ziyech,3.0,MID,Chelsea,1073449.0,22.0,565.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,570.0,0.0,0.59,1.21,6.59,2.0,24.580000000000002,2.58
135,136.0,Ruben,Loftus-Cheek,Loftus-Cheek,Ruben Loftus-Cheek,3.0,MID,Chelsea,413716.0,36.0,1255.0,0.0,0.0,5.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1245.0,0.0,0.85,1.49,20.95,2.0,41.72,5.720000000000001
136,137.0,Timo,Werner,Werner,Timo Werner,4.0,FWD,Chelsea,593164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,138.0,Robert Kenedy,Kenedy,Nunes do Nascimento,Robert Kenedy Nunes do Nascimento,2.0,DEF,Chelsea,798088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,139.0,Ben,Chilwell,Chilwell,Ben Chilwell,2.0,DEF,Chelsea,9062595.0,56.0,869.0,2.0,3.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,860.0,1.0,0.99,1.36,10.85,5.0,40.02,-15.98
139,140.0,Christian,Pulisic,Pulisic,Christian Pulisic,3.0,MID,Chelsea,1557459.0,33.0,678.0,1.0,1.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,695.0,1.0,1.26,0.35,9.2,3.0,33.35,0.34999999999999987
140,141.0,Trevoh,Chalobah,Chalobah,Trevoh Chalobah,2.0,DEF,Chelsea,1704275.0,39.0,1002.0,0.0,0.0,5.0,11.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1010.0,0.0,0.41000000000000003,0.08,16.93,0.0,23.7,-15.3
141,142.0,Mason,Mount,Mount,Mason Mount,3.0,MID,Chelsea,19777614.0,81.0,1628.0,3.0,4.0,8.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,1615.0,1.0,1.9200000000000002,2.8,23.37,3.0,61.0,-20.0
142,143.0,Malang,Sarr,Sarr,Malang Sarr,2.0,DEF,Chelsea,127090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,144.0,Callum,Hudson-Odoi,Hudson-Odoi,Callum Hudson-Odoi,3.0,MID,Chelsea,125499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,145.0,Kai,Havertz,Havertz,Kai Havertz,4.0,FWD,Chelsea,10895171.0,88.0,1975.0,7.0,1.0,8.0,23.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,1975.0,1.0,8.62,2.3200000000000003,29.53,22.0,109.44,21.439999999999998
145,146.0,Reece,James,James,Reece James,2.0,DEF,Chelsea,62107040.0,34.0,939.0,1.0,2.0,1.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,940.0,1.0,0.99,1.82,11.9,5.0,39.4,5.3999999999999995
146,147.0,Edouard,Mendy,Mendy,Edouard Mendy,1.0,GK,Chelsea,29308523.0,23.0,765.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,765.0,0.0,0.0,0.0,12.61,0.0,14.0,-9.0
147,148.0,Conor,Gallagher,Gallagher,Conor Gallagher,3.0,MID,Chelsea,1829843.0,37.0,935.0,1.0,1.0,4.0,10.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,935.0,0.0,1.06,1.3699999999999999,17.8,2.0,39.410000000000004,2.41
148,149.0,Billy,Gilmour,Gilmour,Billy Gilmour,3.0,MID,Brighton,1295774.0,7.0,160.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,160.0,0.0,0.2,0.36,3.33,0.0,6.08,-0.9199999999999999
149,150.0,Armando,Broja,Broja,Armando Broja,4.0,FWD,Chelsea,1563565.0,21.0,285.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,0.8400000000000001,0.06,4.49,0.0,14.54,-6.46
150,151.0,Ethan,Ampadu,Ampadu,Ethan Ampadu,2.0,DEF,Chelsea,137923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,152.0,Vicente,Guaita,Guaita,Vicente Guaita,1.0,GK,Crystal Palace,6612418.0,97.0,2340.0,0.0,0.0,6.0,33.0,0.0,0.0,0.0,1.0,0.0,84.0,10.0,2340.0,1.0,0.0,0.01,37.98,0.0,47.03,-49.97
152,153.0,James,Tomkins,Tomkins,James Tomkins,2.0,DEF,Crystal Palace,2906367.0,7.0,334.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,340.0,0.0,0.81,0.0,9.99,1.0,9.86,2.8599999999999994
153,154.0,James,McArthur,McArthur,James McArthur,3.0,MID,Crystal Palace,17746.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.11,0.0,1.0,0.0
154,155.0,Christian,Benteke,Benteke,Christian Benteke,4.0,FWD,Crystal Palace,615161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,156.0,Joel,Ward,Ward,Joel Ward,2.0,DEF,Crystal Palace,886892.0,43.0,1402.0,0.0,0.0,5.0,25.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1400.0,0.0,0.03,0.21,23.5,0.0,30.81,-12.19
156,157.0,Nathaniel,Clyne,Clyne,Nathaniel Clyne,2.0,DEF,Crystal Palace,446814.0,43.0,1635.0,0.0,0.0,3.0,23.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1640.0,1.0,0.0,0.6,26.259999999999998,2.0,40.8,-2.200000000000001
157,158.0,Luka,Milivojevic,Milivojevic,Luka Milivojevic,3.0,MID,Crystal Palace,1302137.0,18.0,408.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,410.0,0.0,0.24,0.16,7.23,0.0,15.68,-2.32
158,159.0,Jordan,J.Ayew,Ayew,Jordan Ayew,3.0,MID,Crystal Palace,776383.0,61.0,1871.0,1.0,1.0,5.0,30.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1850.0,1.0,1.4200000000000002,1.3399999999999999,32.1,7.0,66.12,5.12
159,160.0,Wilfried,Zaha,Zaha,Wilfried Zaha,3.0,MID,Crystal Palace,38749440.0,85.0,2021.0,6.0,2.0,5.0,30.0,0.0,0.0,2.0,4.0,0.0,0.0,6.0,2020.0,1.0,5.37,2.52,30.37,17.0,97.41,12.41
160,161.0,Jeffrey,Schlupp,Schlupp,Jeffrey Schlupp,3.0,MID,Crystal Palace,387096.0,67.0,2027.0,2.0,1.0,7.0,31.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2030.0,2.0,1.71,0.74,31.53,0.0,61.769999999999996,-5.23
161,162.0,Jack,Butland,Butland,Jack Butland,1.0,GK,Man Utd,198013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,163.0,Will,Hughes,Hughes,Will Hughes,3.0,MID,Crystal Palace,85671.0,16.0,403.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,400.0,0.0,0.14,0.19,9.4,0.0,18.27,2.2699999999999996
163,164.0,Jairo,Riedewald,Riedewald,Jairo Riedewald,3.0,MID,Crystal Palace,150276.0,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.01,0.89,0.0,2.0300000000000002,-1.97
164,165.0,Joachim,Andersen,Andersen,Joachim Andersen,2.0,DEF,Crystal Palace,6926583.0,55.0,1927.0,1.0,0.0,5.0,27.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,1930.0,1.0,1.4300000000000002,0.6699999999999999,28.18,4.0,56.589999999999996,1.5900000000000007
165,166.0,Odsonne,Edouard,Edouard,Odsonne Edouard,4.0,FWD,Crystal Palace,7517875.0,56.0,1266.0,3.0,2.0,3.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1270.0,1.0,3.13,0.59,19.01,1.0,50.29,-5.71
166,167.0,Marc,Guéhi,Guéhi,Marc Guéhi,2.0,DEF,Crystal Palace,5255776.0,60.0,2430.0,0.0,0.0,6.0,35.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,2430.0,1.0,0.62,0.23,37.44,0.0,54.41,-5.590000000000001
167,168.0,Jean-Philippe,Mateta,Mateta,Jean-Philippe Mateta,4.0,FWD,Crystal Palace,1313365.0,28.0,680.0,1.0,0.0,3.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,680.0,1.0,2.34,0.14,12.44,1.0,34.78,6.78
168,169.0,Eberechi,Eze,Eze,Eberechi Eze,3.0,MID,Crystal Palace,8016501.0,92.0,1731.0,4.0,3.0,6.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,1725.0,1.0,3.2600000000000002,2.0,23.61,10.0,77.3,-14.7
169,170.0,Tyrick,Mitchell,Mitchell,Tyrick Mitchell,2.0,DEF,Crystal Palace,2322007.0,63.0,1989.0,0.0,2.0,5.0,29.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,1990.0,2.0,0.35,0.79,33.87,6.0,54.47,-8.53
170,171.0,Michael,Olise,Olise,Michael Olise,3.0,MID,Crystal Palace,873893.0,87.0,1844.0,2.0,5.0,5.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,1830.0,3.0,2.04,3.3899999999999997,28.0,6.0,75.37,-11.629999999999999
171,172.0,Jesurun,Rak-Sakyi,Rak-Sakyi,Jesurun Rak-Sakyi,3.0,MID,Crystal Palace,44741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,173.0,Malcolm,Ebiowei,Ebiowei,Malcolm Ebiowei,3.0,MID,Crystal Palace,758150.0,3.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.01,0.18,0.0,2.03,-0.97
173,174.0,Nathan,Ferguson,Ferguson,Nathan Ferguson,2.0,DEF,Crystal Palace,660389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,175.0,Sam,Johnstone,Johnstone,Sam Johnstone,1.0,GK,Crystal Palace,360212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,176.0,Asmir,Begović,Begović,Asmir Begović,1.0,GK,Everton,2686401.0,9.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,90.0,0.0,0.0,0.0,1.04,0.0,2.0,-7.0
176,177.0,Salomón,Rondón,Rondón,Salomón Rondón,4.0,FWD,Everton,1319581.0,7.0,103.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.79,0.14,2.8,0.0,7.58,0.5800000000000003
177,178.0,Seamus,Coleman,Coleman,Seamus Coleman,2.0,DEF,Everton,1222083.0,60.0,1447.0,1.0,0.0,5.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1445.0,0.0,0.24,0.53,27.25,0.0,29.03,-30.970000000000002
178,179.0,Andros,Townsend,Townsend,Andros Townsend,3.0,MID,Everton,17609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,180.0,Michael,Keane,Keane,Michael Keane,2.0,DEF,Everton,1155181.0,13.0,382.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,380.0,0.0,0.73,0.13999999999999999,9.27,0.0,10.8,-2.2
180,181.0,Dele,Dele,Alli,Dele Alli,3.0,MID,Everton,461287.0,2.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.68,0.0,2.0,0.0
181,182.0,Jordan,Pickford,Pickford,Jordan Pickford,1.0,GK,Everton,16798976.0,87.0,2430.0,0.0,1.0,6.0,40.0,0.0,0.0,0.0,5.0,0.0,93.0,7.0,2430.0,0.0,0.0,0.31,47.19,0.0,37.93,-49.07
182,183.0,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3.0,MID,Everton,215889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
